"Site_Type","Project_ID","Observation_ID","Observer_Code","Observation_Serial","Observation_Description","Observation_Label","Observation_Type","Latitude","Longitude","Error","Date","Prefix","Year","Mon","Day","Nation","State","County","Island","FIPS","Elevation","Community_Name","Community_Description","Structure","Landscape","HillslopePosition","Position","Aspect","Slope","PlotBearing","Map.Unit","Soil.Series","Soil.Taxon","Drainage.Class","Restriction_Depth","WT_Depth","MinWT_Depth","Soil_Notes","Litter_Cover","Snag_Count","Plot_Area_m","BA_Count","BA_Factor","Cowardin","HGM","Stratum1","Stratum2","Stratum3","Stratum4","Stratum5","Stratum6","Stratum7","Stratum8","Stratum9","Stratum10","Tree_Cover","Shrub_Cover","Herb_Cover","Moss_Cover","Aggregated_Overstory","Aggregated_Understory","Estimated_Understory","DWD_Hits1","DWD_Hits2","DWD_Hits3","DWD_Hits4","DWD_Hits5","Transect_Length","Log_Cover","Rock_Cover","Lichen_Cover","Water_Cover","MaxWater_Cover","DBH_lower","DBH_upper","Canopy_lower","Canopy_upper","User_Pedon_ID","User_Plot_ID"
"other",NA,"GRR.GJS.2016.33","GRR.GJS",33,"","2016MI067011","Low Intensity Plot: Cover",43.04603333,-85.21798333,10,0,"",2016,8,8,"USA","Michigan","Ionia County","",26067,259.1981506,"","Dying ash saplings. Updated overstory values from 41.088 to 90; Updated understory values from 95.286 to 95;","","","BS","",313,1,NA,"","","","",500,500,NA,"",10,NA,100,8,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,90,0,95,0,90.00900269,94.98400116,95,NA,NA,NA,NA,NA,NA,2,0,0,0,0,9,62,12,25,"2016MI067011","2016MI067511"
"other",NA,"GRR.GJS.2016.34","GRR.GJS",34,"","2016MI045001","Low Intensity Plot: Cover",42.46416667,-84.99818333,10,0,"",2016,8,10,"USA","Michigan","Eaton County","",26045,280.4689941,"","Dead ash overstory. Updated overstory values from 82.025 to 97; Updated understory values from 31.382 to 25; Updated understory values from 25.383 to 25;","","","SH","",326,2,NA,"","","","",500,500,NA,"",20,NA,100,14,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,97,0,25,0,96.98200226,25.38299942,25,NA,NA,NA,NA,NA,NA,0,0,0,0,0,12,79,25,30,"2016MI045001","2016MI045501"
"other",NA,"GRR.GJS.2016.35","GRR.GJS",35,"","2016MI045002","Low Intensity Plot: Cover",42.46488333,-84.998,10,0,"",2016,8,10,"USA","Michigan","Eaton County","",26045,279.0204773,"","Moss was on hummocks only. Carex lupuliformis was located >30 m SE of plot. Site may or may not be seasonally ponded. Updated overstory values from 69.482 to 95; Updated understory values from 11.541 to 25;","","","FS","",139,1,NA,"","","","",500,500,NA,"",80,NA,100,16,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,25,1,95.0019989,25.22800064,25,NA,NA,NA,NA,NA,NA,1,0,0,0,0,24,59,24,26,"2016MI045002","2016MI045502"
"other",NA,"GRR.GJS.2016.36","GRR.GJS",36,"","2016MI005001","Low Intensity Plot: Cover",42.62631667,-85.71511667,10,0,"",2016,8,17,"USA","Michigan","Allegan County","",26005,225.6604156,"","Even age sugar maple stand. Updated overstory values from 95.298 to 97; Updated understory values from 34.371 to 25;","","","BS","",151,1,NA,"","","","",500,500,NA,"",99,NA,100,12,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,97,0,25,0,97.01599884,24.8409996,25,NA,NA,NA,NA,NA,NA,0.5,0,0,0,0,19,35,17,22,"2016MI005001","2016MI005501"
"other",NA,"GRR.GJS.2016.37","GRR.GJS",37,"","2016MI005002","Low Intensity Plot: Cover",42.62728333,-85.71508333,10,0,"",2016,8,17,"USA","Michigan","Allegan County","",26005,226.3535461,"","Dead ash overstory; live ash understory. Most down wood from cutting. Updated overstory values from 49 to 50; Updated understory values from 69.758 to 99.9;","","","BS","",198,1,NA,"","","","",500,500,NA,"",99,NA,100,4,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,50,0,99.90000153,0,50.03099823,99.90100098,99.90000153,NA,NA,NA,NA,NA,NA,2,0,0,0,0,31,34,15,30,"2016MI005002","2016MI005502"
"other",NA,"GRR.GJS.2016.38","GRR.GJS",38,"","2016MI005003","Low Intensity Plot: Cover",42.62685,-85.71316667,10,0,"",2016,8,17,"USA","Michigan","Allegan County","",26005,225.6031799,"","Dead ash overstory; live ash understory. Updated overstory values from 21.775 to 15; Updated understory values from 67.713 to 99.9;","","","BS","",107,1,NA,"","","","",500,500,NA,"",99,NA,100,2,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,15,0,99.90000153,0,14.81900024,99.90299988,99.90000153,NA,NA,NA,NA,NA,NA,1,0,0,0,0,13,30,10,22,"2016MI005003","2016MI005503"
"other",NA,"GRR.GJS.2016.39","GRR.GJS",39,"","2016IN087001","Low Intensity Plot: Cover",41.75316667,-85.41283333,10,0,"",2016,8,18,"USA","Indiana","LaGrange County","",18087,268.9632874,"","Though it was 20% live cover, most of the remaining coverage consists of dead bluegrass and dead smooth brome, which are listed with there former cover. Site was treated with herbicide in preparation for prairie restoration.","","","BS","",45,1,NA,"","","","",500,500,NA,"",99,NA,100,0,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,0,0,20,5,0,72.0719986,19.99900055,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,1.600000024,2.099999905,"2016IN087001","2016IN087501"
"",NA,"GRR.GJS.2016.4","GRR.GJS",4,"","","Wetland Determination",0,0,10,0,"",2016,10,5,"USA","","","",NA,NA,"","","","","","",0,0,NA,"","","","",500,500,NA,"",NA,NA,100,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"other",NA,"GRR.GJS.2016.40","GRR.GJS",40,"","2016MI139001","Low Intensity Plot: Cover",42.94438333,-86.11793333,10,0,"",2016,8,23,"USA","Michigan","Ottawa County","",26139,191.2287292,"","Updated overstory values from 58.96 to 90; Updated understory values from 69.868 to 80;","","","BS","",348,0,NA,"","","","",500,500,NA,"",90,NA,100,11,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,90,0,80,0,89.98400116,69.86799622,80,NA,NA,NA,NA,NA,NA,0,0,0,0,0,19,58,17,24,"2016MI139001","2016MI139501"
"other",NA,"GRR.GJS.2016.41","GRR.GJS",41,"","2016MI139002","Low Intensity Plot: Cover",42.94366667,-86.11698333,10,0,"",2016,8,23,"USA","Michigan","Ottawa County","",26139,191.2911224,"","Updated overstory values from 63.738 to 90; Updated understory values from 59.744 to 75;","","","BS","",86,0,NA,"","","","",500,20,NA,"",95,NA,100,10,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,90,75,0,0,90.01399994,74.94999695,75,NA,NA,NA,NA,NA,NA,1,0,0,0,0,23,44,16,22,"2016MI139002","2016MI139502"
"other",NA,"GRR.GJS.2016.42","GRR.GJS",42,"","2016MI005004","Low Intensity Plot: Cover",42.62908333,-85.68271667,10,0,"",2016,8,25,"USA","Michigan","Allegan County","",26005,225.4002533,"","Seasonal ponding, dry when sampled. Dead ash overstory; live ash understory. Updated understory values from 11.026 to 5; Updated overstory values from 78.331 to 95;","","","BS","",122,0,NA,"","","","",500,500,NA,"",10,NA,100,17,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,5,1,95.01499939,4.796000004,5,NA,NA,NA,NA,NA,NA,2,0,0,0,90,23,81,18,32,"2016MI005004","2016MI005504"
"other",NA,"GRR.GJS.2016.43","GRR.GJS",43,"","2016MI005005","Low Intensity Plot: Cover",42.6278,-85.68375,10,0,"",2016,8,25,"USA","Michigan","Allegan County","",26005,225.4580383,"","Dead ash overstory; live ash understory. Updated overstory values from 86.813 to 95; Updated understory values from 20.466 to 30;","","","BS","",125,0,NA,"","","","",500,500,NA,"",90,NA,100,12,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,30,0.200000003,94.97200012,29.9279995,30,NA,NA,NA,NA,NA,NA,1,0,0,0,0,32,54,20,29,"2016MI005005","2016MI005505"
"other",NA,"GRR.GJS.2016.44","GRR.GJS",44,"","2016MI005006","Low Intensity Plot: Cover",42.62843333,-85.6846,10,0,"",2016,8,25,"USA","Michigan","Allegan County","",26005,225.733963,"","Updated overstory values from 69.836 to 95; Updated understory values from 19.295 to 25;","","","BS","",90,0,NA,"","","","",500,500,NA,"",60,NA,100,12,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,25,2,95.0019989,24.96800041,25,NA,NA,NA,NA,NA,NA,1,0,0,0,20,13,72,18,23,"2016MI005006","2016MI005506"
"other",NA,"GRR.GJS.2016.45","GRR.GJS",45,"","2016MI005007","Low Intensity Plot: Cover",42.62736667,-85.68708333,10,0,"",2016,8,25,"USA","Michigan","Allegan County","",26005,225.1407013,"","Many small downed ash. Ash ocerstory dead; understory living. Updated overstory values from 57.498 to 95; Updated understory values from 9.032 to 19.999;","","","BS","",135,0,NA,"","","","",500,500,NA,"",15,NA,100,13,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,20,2,94.98100281,19.95999908,19.99900055,NA,NA,NA,NA,NA,NA,2,0,0,0,0,7,54,14,24,"2016MI005007","2016MI005507"
"other",NA,"GRR.GJS.2016.46","GRR.GJS",46,"","2016MI005008","Low Intensity Plot: Cover",42.62776667,-85.68558333,10,0,"",2016,8,25,"USA","Michigan","Allegan County","",26005,225.591217,"","Dead ash overstory; live ash understory. Updated overstory values from 46.039 to 95; Updated understory values from 10.127 to 15;","","","BS","",222,1,NA,"","","","",500,500,NA,"",25,NA,100,9,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,15,0,94.99199677,10.12699986,15,NA,NA,NA,NA,NA,NA,0,0,0,0,0,31,70,21,31,"2016MI005008","2016MI005508"
"other",NA,"GRR.GJS.2016.47","GRR.GJS",47,"","2016MI075001","Low Intensity Plot: Cover",42.26136667,-84.52511667,10,0,"",2016,9,1,"USA","Michigan","Jackson County","",26075,295.7828979,"","Down logs assumed to be ash. Overstory ash is dead; understory ash is living. Updated overstory values from 81.683 to 95; Updated understory values from 43.066 to 30;","","","BS","",193,4,NA,"","","","",500,500,NA,"",95,NA,100,14,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,30,0,95.03399658,29.88100052,30,NA,NA,NA,NA,NA,NA,1,0.5,0,0,0,21,55,14,31,"2016MI075001","2016MI075501"
"other",NA,"GRR.GJS.2016.48","GRR.GJS",48,"","2016MI075002","Low Intensity Plot: Cover",42.26,-84.52926667,10,0,"",2016,9,1,"USA","Michigan","Jackson County","",26075,289.3916626,"","Updated overstory values from 66.484 to 85; Updated understory values from 91.968 to 95;","","","SH","",116,1,NA,"","","","",500,500,NA,"",50,NA,100,6,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,85,0,95,1,85.0019989,94.98300171,95,NA,NA,NA,NA,NA,NA,1,0,0,0,0,23,60,20,28,"2016MI075003","2016MI075502"
"other",NA,"GRR.GJS.2016.49","GRR.GJS",49,"","2016MI075003","Low Intensity Plot: Cover",42.259724,-84.529167,10,0,"",2016,9,1,"USA","Michigan","Jackson County","",26075,289.0420532,"","Updated overstory values from 61.187 to 95; Updated understory values from 15.797 to 30;","","","SH","",185,3,NA,"","","","",500,500,NA,"",85,NA,100,8,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,30,0,95.01699829,30,30,NA,NA,NA,NA,NA,NA,1,0,0,0,0,18,102,18,22,"2016MI075003","2016MI075503"
"",NA,"GRR.GJS.2016.5","GRR.GJS",5,"","","Wetland Determination",0,0,10,0,"",2016,10,5,"USA","Michigan","Jackson County","",26075,NA,"","","","","","",0,0,NA,"","","","",500,500,NA,"",NA,NA,100,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"other",NA,"GRR.GJS.2016.50","GRR.GJS",50,"","2016MI081008","Low Intensity Plot: Cover",43.2387,-85.53851667,10,0,"",2016,9,6,"USA","Michigan","Kent County","",26081,274.9876099,"","Dead ash overstory; live ash understory. Updated overstory values from 78.824 to 95; Updated understory values from 26.238 to 19.999;","","","FS","",175,4,NA,"","","","",500,500,NA,"",5,NA,100,10,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,20,1,95.00700378,26.23800087,19.99900055,NA,NA,NA,NA,NA,NA,1,1,0,0,0,16,32,22,25,"2016MI081008","2016MI081509"
"other",NA,"GRR.GJS.2016.51","GRR.GJS",51,"","2016MI081009","Low Intensity Plot: Cover",43.2402,-85.54001667,10,0,"",2016,9,6,"USA","Michigan","Kent County","",26081,274.0613098,"","Site only around 5 m wide. Trees mostly at edge of headwaters seep. Updated overstory values from 64.618 to 95; Updated understory values from 20.014 to 25;","","","BS","",11,7,NA,"","","","",500,500,NA,"",25,NA,100,3,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,25,2,95.01399994,20.01399994,25,NA,NA,NA,NA,NA,NA,2,0,0,1,1,10,31,12,20,"2016MI081009","2016MI081510"
"other",NA,"GRR.GJS.2016.52","GRR.GJS",52,"","2016MI081010","Low Intensity Plot: Cover",43.24128333,-85.54071667,10,0,"",2016,9,6,"USA","Michigan","Kent County","",26081,267.979187,"","Updated overstory values from 0 to 0; Updated understory values from 95.345 to 95;","","","TS","",203,0,NA,"","","","",500,500,NA,"",1,NA,100,0,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,0,95,0,0,0,94.96700287,95,NA,NA,NA,NA,NA,NA,0,0,0,0,99,2,5,2,4,"2016MI081010","2016MI081511"
"other",NA,"GRR.GJS.2016.53","GRR.GJS",53,"","2016MI081011","Low Intensity Plot: Cover",43.2411,-85.53925,10,0,"",2016,9,6,"USA","Michigan","Kent County","",26081,275.0077515,"","Large beech; mix of large and small maple. Updated overstory values from 82.759 to 90; Updated understory values from 40.409 to 50;","","","SH","",295,7,NA,"","","","",500,500,NA,"",90,NA,100,12,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,90,0,50,2,90.00800323,50.07099915,50,NA,NA,NA,NA,NA,NA,1,0,0,0,0,7,46,20,25,"2016MI081011","2016MI081512"
"other",NA,"GRR.GJS.2016.54","GRR.GJS",54,"","2016MI081012","Low Intensity Plot: Cover",43.05063333,-85.7354,10,0,"",2016,9,6,"USA","Michigan","Kent County","",26081,235.2076569,"","Updated overstory values from 89.069 to 98; Updated understory values from 7.818 to 9.999;","","","BS","",213,1,NA,"","","","",500,500,NA,"",99,NA,100,14,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,98,0,10,0,98.00499725,10.17700005,9.998999596,NA,NA,NA,NA,NA,NA,1,0,0,0,1,19,63,19,28,"2016MI081012","2016MI081513"
"other",NA,"GRR.GJS.2016.55","GRR.GJS",55,"","S2016MI105001","EPA",44.14343333,-86.31741667,10,0,"",2016,9,14,"USA","Michigan","Mason County","",26105,200.9049988,"","Dead ash >5 m. Live ash <5 m. Sample location may have minor influence from proximity of twotrack road, which has some disturbance and open canopy. Most of the grass cover is near the road. Updated overstory values from 92.135 to 90; Updated understory values from 52.745 to 50;","","","BS","",-1,0,NA,"","","","",500,500,NA,"",90,NA,400,18,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,90,0,50,10,90.01599884,52.74499893,50,NA,NA,NA,NA,NA,NA,0.200000003,0,0,0,10,12,43,16,24,"S2016MI105001","2016MI105502"
"other",NA,"GRR.GJS.2016.56","GRR.GJS",56,"","2016MI105002","EPA",44.14308333,-86.31778333,10,0,"",2016,9,14,"USA","Michigan","Mason County","",26105,200.9049988,"","Updated overstory values from 61.285 to 60; Updated understory values from 66.191 to 70;","","","BS","",-1,0,NA,"","","","",500,500,NA,"",95,NA,400,6,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,60,0,70,1,59.98400116,69.9280014,70,NA,NA,NA,NA,NA,NA,0,0,0,0,0,31,68,12,23,"S2016MI105001","2016MI105501"
"other",NA,"GRR.GJS.2016.57","GRR.GJS",57,"","2016MI045003","Low Intensity Plot: Cover",42.63331667,-84.9428,10,0,"",2016,9,15,"USA","Michigan","Eaton County","",26045,269.5201721,"","Updated overstory values from 89.489 to 95; Updated understory values from 43.846 to 25;","","","SU","",265,2,NA,"","","","",500,500,NA,"",50,NA,100,8,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,25,0,94.98999786,24.9470005,25,NA,NA,NA,NA,NA,NA,0.200000003,0.200000003,0,0,0,21,69,19,28,"2016MI045003","2016MI045503"
"other",NA,"GRR.GJS.2016.58","GRR.GJS",58,"","2016MI045004","Low Intensity Plot: Cover",42.63123333,-84.94083333,10,0,"",2016,9,20,"USA","Michigan","Eaton County","",26045,264.0801697,"","Former pasture Updated understory values from 98.962 to 99.9;","","","FS","",177,1,NA,"","","","",500,500,NA,"",50,NA,100,5,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,0,99.90000153,0,0,0,99.89800262,99.90000153,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2.5,4,4,5,"2016MI045004","2016MI045504"
"other",NA,"GRR.GJS.2016.59","GRR.GJS",59,"","2016MI045005","Low Intensity Plot: Cover",42.63088333,-84.9429,10,0,"",2016,9,20,"USA","Michigan","Eaton County","",26045,262.1109314,"","Updated overstory values from 20 to 20; Updated understory values from 61.95 to 99.9;","","","TS","",323,1,NA,"","","","",500,500,NA,"",50,NA,100,2,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,20,0,99.90000153,5,20,99.90000153,99.90000153,NA,NA,NA,NA,NA,NA,0,0,0,0,0,15,23,5,15,"2016MI045005","2016MI045505"
"other",NA,"GRR.GJS.2016.6","GRR.GJS",6,"","2016MI081002","Low Intensity Plot: Cover",43.24223333,-85.66861667,10,0,"",2016,5,24,"USA","Michigan","Kent County","",26081,239.9385071,"","Updated overstory values from 99.752 to 95; Updated understory values from 99.997 to 49.6; Updated overstory values from 51.906 to 95; Updated understory values from 58.963 to 49.6;","","","BS","",234,0,NA,"","","","Moderately well drained",500,85,NA,"",95,NA,100,7,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,35,95,16,40,0,94.99900055,49.94900131,49.59999847,NA,NA,NA,NA,NA,NA,0,0,0,0,0,14,84,13,22,"2016MI081002","2016MI081501"
"other",NA,"GRR.GJS.2016.60","GRR.GJS",60,"","2016MI045006","Low Intensity Plot: Cover",42.63355,-84.94551667,10,0,"",2016,9,20,"USA","Michigan","Eaton County","",26045,260.2899475,"","Updated overstory values from 37.863 to 60; Updated understory values from 39.899 to 99;","","","FS","",329,3,NA,"","","","",500,500,NA,"",0,NA,100,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,60,0,99,0,60.04700089,98.99900055,99,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,"2016MI045006","2016MI045506"
"other",NA,"GRR.GJS.2016.61","GRR.GJS",61,"","2016MI165001","ELTP",44.22023333,-85.70068333,10,0,"",2016,9,21,"USA","Michigan","Wexford County","",26165,360.7779541,"","Small dead overstory ash Updated overstory values from 72.868 to 95; Updated understory values from 31.396 to 19.999;","","","BS","",84,2,NA,"","","","",500,500,NA,"",95,NA,400,9,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,20,0,95,19.93899918,19.99900055,NA,NA,NA,NA,NA,NA,1,0,0,0,0,14,66,23,25,"","2016MI165501"
"other",NA,"GRR.GJS.2016.62","GRR.GJS",62,"","2016MI165002","ELTP",44.22011667,-85.70305,10,0,"",2016,9,21,"USA","Michigan","Wexford County","",26165,363.0183411,"","Dead subcanopy ash. Updated overstory values from 90.993 to 95; Updated understory values from 20.952 to 15;","","","BS","",161,2,NA,"","","","",500,500,NA,"",99,NA,400,8,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,15,1,94.99500275,14.90699959,15,NA,NA,NA,NA,NA,NA,1,0,0,0,0,29,39,19,22,"","2016MI165502"
"other",NA,"GRR.GJS.2016.63","GRR.GJS",63,"","2016MI165003","ELTP",44.23088333,-85.68573333,10,0,"",2016,9,21,"USA","Michigan","Wexford County","",26165,388.8354797,"","Updated overstory values from 73.4 to 95; Updated understory values from 20.022 to 19.999;","","","BS","",211,8,NA,"","","","",500,500,NA,"",95,NA,400,11,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,20,0,94.99900055,20.02199936,19.99900055,NA,NA,NA,NA,NA,NA,1,0,0,0,0,39,56,23,27,"","2016MI165503"
"other",NA,"GRR.GJS.2016.64","GRR.GJS",64,"","2016MI139003","Low Intensity Plot: Cover",43.17108333,-85.7971,10,0,"",2016,9,25,"USA","Michigan","Ottawa County","",26139,256.2937927,"","Intermitten stream channel nearby. Updated overstory values from 95.903 to 98; Updated understory values from 25.191 to 19.999;","","","BS","",144,1,NA,"","","","",500,500,NA,"",95,NA,100,12,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,98,0,20,0,97.95999908,20.34499931,19.99900055,NA,NA,NA,NA,NA,NA,1,1,0,0,0,37,44,22,25,"2016MI139003","2016MI139503"
"other",NA,"GRR.GJS.2016.65","GRR.GJS",65,"","2016MI107001","Low Intensity Plot: Cover",43.70716667,-85.28035,10,0,"",2016,10,5,"USA","Michigan","Mecosta County","",26107,315.4766846,"","Updated understory values from 83.705 to 99.9;","","","TS","",235,8,NA,"","","","",500,500,NA,"",NA,NA,100,0,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,0,0,99.90000153,NA,0,99.90100098,99.90000153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"2016MI107001","2016MI107501"
"other",NA,"GRR.GJS.2016.66","GRR.GJS",66,"","2016MI107002","Low Intensity Plot: Cover",43.70621667,-85.28201667,10,0,"",2016,10,5,"USA","Michigan","Mecosta County","",26107,312.7358704,"","Updated understory values from 72.174 to 90;","","","BS","",176,4,NA,"","","","",500,500,NA,"",NA,NA,100,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,0,0,90,NA,0,90.02999878,90,NA,NA,NA,NA,NA,NA,NA,0,NA,90,90,NA,NA,NA,NA,"2016MI107002","2016MI107502"
"other",NA,"GRR.GJS.2016.7","GRR.GJS",7,"","2016MI081003","Low Intensity Plot: Cover",43.24215,-85.67776667,10,0,"",2016,5,24,"USA","Michigan","Kent County","",26081,238.2722321,"","Updated overstory values from 67.938 to 60;","","","BS","",241,0,NA,"","","","",500,500,NA,"",NA,NA,100,7,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,60,10,30,NA,59.97499847,33.37900162,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,81,13,21,"2016MI081003","2016MI081502"
"other",NA,"GRR.GJS.2016.8","GRR.GJS",8,"","2016MI081004","Low Intensity Plot: Cover",43.24805,-85.67208333,10,0,"",2016,5,26,"USA","Michigan","Kent County","",26081,239.9730377,"","Updated overstory values from 99.995 to 0.95; Updated overstory values from 99.995 to 95; Updated overstory values from 63.475 to 95;","","","BS","",298,0,NA,"","","","",500,500,NA,"",NA,NA,100,14,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,10,30,NA,94.98600006,30.35300064,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,60,19,28,"2016MI081004","2016MI081503"
"other",NA,"GRR.GJS.2016.9","GRR.GJS",9,"","2016MI081005","Low Intensity Plot: Cover",43.24815,-85.69026667,10,0,"",2016,5,26,"USA","Michigan","Kent County","",26081,236.9914856,"","","","","SH","",148,0,NA,"","","","",500,500,NA,"",NA,NA,100,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,28,"2016MI081005","2016MI081504"
"",NA,"GRR.GJS.2017.1","GRR.GJS",1,"","fake","Bogus",0,0,10,0,"",2017,1,0,"USA","","","",NA,NA,"","","","","","",0,0,NA,"","","","",500,500,500,"",NA,NA,400,NA,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"",NA,"GRR.GJS.2017.10","GRR.GJS",10,"","es20170731.04","Wetland Determination",43.22673333,-85.82853333,10,0,"",2017,7,31,"USA","Michigan","Muskegon County","",26121,246.82724,"","Microtopography 0.5 m by 5 m Updated overstory values from 77.377 to 98; Updated understory values from 31.042 to 20.02;","","","BS","",265,0,NA,"","","","",500,500,500,"",99,NA,400,9,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,98,7,14,0,97.9960022,19.8220005,20.02000046,NA,NA,NA,NA,NA,NA,0.200000003,0,0,0,0,25.5,94.09999847,27,33,"2017MI121004","2017MI121504"
"",NA,"GRR.GJS.2017.11","GRR.GJS",11,"","es20170519.01","Medium Intensity Plot: Strata",42.72225,-85.18215,10,0,"",2017,5,19,"USA","Michigan","Barry County","",26015,265.1054382,"","Updated overstory values from 60.211 to 80; Updated understory values from 14.779 to 10.035;","","","BS","",359,2,NA,"Capac","","","Somewhat poorly drained",500,500,500,"",NA,3,400,11,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,80,2,8.199999809,NA,80.06600189,14.77900028,10.03499985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,80,25,28,"2017MI015001","2017MI015501"
"",NA,"GRR.GJS.2017.12","GRR.GJS",12,"","es20170519.02","Medium Intensity Plot: Strata",42.72071667,-85.157,10,0,"",2017,5,19,"USA","Michigan","Barry County","",26015,274.1804199,"","Updated overstory values from 38.103 to 98; Updated understory values from 7.931 to 5; Snags and logs of former ash component.","","","BS","",52,0,NA,"","","","",500,500,500,"",NA,0,400,13,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,98,5,0,NA,98.00299835,7.931000233,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,64,18,23,"2017MI015002","2017MI015502"
"",NA,"GRR.GJS.2017.13","GRR.GJS",13,"","es20170519.03","Medium Intensity Plot: Strata",42.73383333,-85.1653,10,0,"",2017,5,19,"USA","Michigan","Barry County","",26015,261.9135742,"","Updated overstory values from 62.471 to 80; Updated understory values from 29.272 to 30;","","","BS","",350,1,NA,"","","","",500,500,500,"",NA,0,400,9,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,80,30,0,NA,80.01599884,29.27199936,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,32,18,23,"2017MI015003","2017MI015503"
"",NA,"GRR.GJS.2017.15","GRR.GJS",15,"","es20170615.01","Medium Intensity Plot: Strata",42.47378333,-84.82618333,10,0,"",2017,6,15,"USA","Michigan","Eaton County","",26045,286.6628418,"","Updated overstory values from 95.529 to 95; Updated understory values from 79.342 to 80;","","","SH","",86,1,NA,"","","","",500,500,500,"",99,NA,400,11,10,"","",0.1,0.25,0.5,1,2,5,10,15,20,30,95,0,80,NA,94.96700287,79.34200287,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,75,28,34,"2017MI045001","2017MI045501"
